node_id,map_id,x,y,z,description,type
15121,1,19.700000,11.700000,0,4x4 block w:4 h:4,free
15122,1,19.900000,11.700000,0,4x4 block w:4 h:4,free
15123,1,20.100000,11.700000,0,4x4 block w:4 h:4,free
15124,1,20.300000,11.700000,0,4x4 block w:4 h:4,free
15125,1,20.500000,11.700000,0,4x4 block w:4 h:4,free
15126,1,20.700000,11.700000,0,4x4 block w:4 h:4,free
15127,1,20.900000,11.700000,0,4x4 block w:4 h:4,free
15128,1,21.100000,11.700000,0,4x4 block w:4 h:4,free
15129,1,21.300000,11.700000,0,4x4 block w:4 h:4,free
15130,1,21.500000,11.700000,0,4x4 block w:4 h:4,free
15131,1,21.700000,11.700000,0,4x4 block w:4 h:4,free
15132,1,21.900000,11.700000,0,4x4 block w:4 h:4,free
15133,1,22.100000,11.700000,0,4x4 block w:4 h:4,free
15134,1,22.300000,11.700000,0,4x4 block w:4 h:4,free
15135,1,22.500000,11.700000,0,4x4 block w:4 h:4,free
15136,1,22.700000,11.700000,0,4x4 block w:4 h:4,free
15137,1,22.900000,11.700000,0,4x4 block w:4 h:4,free
15138,1,23.100000,11.700000,0,4x4 block w:4 h:4,free
15139,1,23.300000,11.700000,0,4x4 block w:4 h:4,free
15140,1,23.500000,11.700000,0,4x4 block w:4 h:4,free
15141,1,23.700000,11.700000,0,4x4 block w:4 h:4,free
15142,1,23.900000,11.700000,0,4x4 block w:4 h:4,free
15143,1,24.100000,11.700000,0,4x4 block w:4 h:4,free
15144,1,24.300000,11.700000,0,4x4 block w:4 h:4,free
15145,1,24.500000,11.700000,0,4x4 block w:4 h:4,free
15146,1,24.700000,11.700000,0,4x4 block w:4 h:4,free
15147,1,24.900000,11.700000,0,4x4 block w:4 h:4,free
15148,1,25.100000,11.700000,0,4x4 block w:4 h:4,free
15149,1,25.300000,11.700000,0,4x4 block w:4 h:4,free
15150,1,25.500000,11.700000,0,4x4 block w:4 h:4,free
15151,1,25.700000,11.700000,0,4x4 block w:4 h:4,free
15152,1,25.900000,11.700000,0,4x4 block w:4 h:4,free
15153,1,26.100000,11.700000,0,4x4 block w:4 h:4,free
15154,1,26.300000,11.700000,0,4x4 block w:4 h:4,free
15155,1,26.500000,11.700000,0,4x4 block w:4 h:4,free
15156,1,26.700000,11.700000,0,4x4 block w:4 h:4,free
15157,1,26.900000,11.700000,0,4x4 block w:4 h:4,free
15158,1,27.100000,11.700000,0,4x4 block w:4 h:4,free
15159,1,27.300000,11.700000,0,4x4 block w:4 h:4,free
15160,1,27.500000,11.700000,0,4x4 block w:4 h:4,free
15161,1,27.700000,11.700000,0,4x4 block w:4 h:4,free
15162,1,27.900000,11.700000,0,4x4 block w:4 h:4,free
15163,1,28.100000,11.700000,0,4x4 block w:4 h:4,free
15164,1,28.300000,11.700000,0,4x4 block w:4 h:4,free
15165,1,28.500000,11.700000,0,4x4 block w:4 h:4,free
15166,1,28.700000,11.700000,0,4x4 block w:4 h:4,free
15167,1,28.900000,11.700000,0,4x4 block w:4 h:4,free
15168,1,29.100000,11.700000,0,4x4 block w:4 h:4,free
15169,1,29.300000,11.700000,0,4x4 block w:4 h:4,free
15170,1,29.500000,11.700000,0,4x4 block w:4 h:4,free
15171,1,29.700000,11.700000,0,4x4 block w:4 h:4,free
15172,1,29.900000,11.700000,0,4x4 block w:4 h:4,free
15173,1,30.100000,11.700000,0,4x4 block w:4 h:4,free
15174,1,30.300000,11.700000,0,4x4 block w:4 h:4,free
15175,1,30.500000,11.700000,0,4x4 block w:4 h:4,free
15176,1,30.700000,11.700000,0,4x4 block w:4 h:4,free
15177,1,30.900000,11.700000,0,4x4 block w:4 h:4,free
15178,1,31.100000,11.700000,0,4x4 block w:4 h:4,free
15179,1,31.300000,11.700000,0,4x4 block w:4 h:4,free
15180,1,31.500000,11.700000,0,4x4 block w:4 h:4,free
15181,1,31.700000,11.700000,0,4x4 block w:4 h:4,free
15182,1,31.900000,11.700000,0,4x4 block w:4 h:4,free
15183,1,32.100000,11.700000,0,4x4 block w:4 h:4,free
15184,1,32.300000,11.700000,0,4x4 block w:4 h:4,free
15185,1,32.500000,11.700000,0,4x4 block w:4 h:4,free
15186,1,32.700000,11.700000,0,4x4 block w:4 h:4,free
15187,1,32.900000,11.700000,0,4x4 block w:4 h:4,free
15188,1,33.100000,11.700000,0,4x4 block w:4 h:4,free
15189,1,33.300000,11.700000,0,4x4 block w:4 h:4,free
15190,1,33.500000,11.700000,0,4x4 block w:4 h:4,free
15191,1,33.700000,11.700000,0,4x4 block w:4 h:4,free
15192,1,33.900000,11.700000,0,4x4 block w:4 h:4,free
15193,1,34.100000,11.700000,0,4x4 block w:4 h:4,free
15194,1,34.300000,11.700000,0,4x4 block w:4 h:4,free
15195,1,34.500000,11.700000,0,4x4 block w:4 h:4,free
15196,1,34.700000,11.700000,0,4x4 block w:4 h:4,free
15197,1,34.900000,11.700000,0,4x4 block w:4 h:4,free
15198,1,35.100000,11.700000,0,4x4 block w:4 h:4,free
15199,1,35.300000,11.700000,0,4x4 block w:4 h:4,free
15200,1,35.500000,11.700000,0,4x4 block w:4 h:4,free
15201,1,35.700000,11.700000,0,4x4 block w:4 h:4,free
15202,1,35.900000,11.700000,0,4x4 block w:4 h:4,free
15203,1,36.100000,11.700000,0,4x4 block w:4 h:4,free
15204,1,36.300000,11.700000,0,4x4 block w:4 h:4,free
15205,1,36.500000,11.700000,0,4x4 block w:4 h:4,free
15206,1,36.700000,11.700000,0,4x4 block w:4 h:4,free
15207,1,36.900000,11.700000,0,4x4 block w:4 h:4,free
15208,1,37.100000,11.700000,0,4x4 block w:4 h:4,free
15209,1,37.300000,11.700000,0,4x4 block w:4 h:4,free
15210,1,37.500000,11.700000,0,4x4 block w:4 h:4,free
15211,1,37.700000,11.700000,0,4x4 block w:4 h:4,free
15212,1,37.900000,11.700000,0,4x4 block w:4 h:4,free
15213,1,38.100000,11.700000,0,4x4 block w:4 h:4,free
15214,1,38.300000,11.700000,0,4x4 block w:4 h:4,free
15215,1,38.500000,11.700000,0,4x4 block w:4 h:4,free
15216,1,38.700000,11.700000,0,4x4 block w:4 h:4,free
15217,1,38.900000,11.700000,0,4x4 block w:4 h:4,free
15218,1,39.100000,11.700000,0,4x4 block w:4 h:4,free
15219,1,39.300000,11.700000,0,4x4 block w:4 h:4,free
15220,1,39.500000,11.700000,0,4x4 block w:4 h:4,free
15221,1,39.700000,11.700000,0,4x4 block w:4 h:4,free
15222,1,39.900000,11.700000,0,4x4 block w:4 h:4,free
15223,1,40.100000,11.700000,0,4x4 block w:4 h:4,free
15224,1,40.300000,11.700000,0,4x4 block w:4 h:4,free
15225,1,40.500000,11.700000,0,4x4 block w:4 h:4,free
15226,1,40.700000,11.700000,0,4x4 block w:4 h:4,free
15227,1,40.900000,11.700000,0,4x4 block w:4 h:4,free
15228,1,41.100000,11.700000,0,4x4 block w:4 h:4,free
15229,1,41.300000,11.700000,0,4x4 block w:4 h:4,free
15230,1,41.500000,11.700000,0,4x4 block w:4 h:4,free
15231,1,41.700000,11.700000,0,4x4 block w:4 h:4,free
15232,1,41.900000,11.700000,0,4x4 block w:4 h:4,free
15233,1,42.100000,11.700000,0,4x4 block w:4 h:4,free
15234,1,42.300000,11.700000,0,4x4 block w:4 h:4,free
15235,1,42.500000,11.700000,0,4x4 block w:4 h:4,free
15236,1,42.700000,11.700000,0,4x4 block w:4 h:4,free
15237,1,42.900000,11.700000,0,4x4 block w:4 h:4,free
15238,1,43.100000,11.700000,0,4x4 block w:4 h:4,free
15239,1,43.300000,11.700000,0,4x4 block w:4 h:4,free
15240,1,43.500000,11.700000,0,4x4 block w:4 h:4,free
15241,1,43.700000,11.700000,0,4x4 block w:4 h:4,free
15242,1,43.900000,11.700000,0,4x4 block w:4 h:4,free
15243,1,44.100000,11.700000,0,4x4 block w:4 h:4,free
15244,1,44.300000,11.700000,0,4x4 block w:4 h:4,free
15245,1,44.500000,11.700000,0,4x4 block w:4 h:4,free
15246,1,44.700000,11.700000,0,4x4 block w:4 h:4,free
15247,1,44.900000,11.700000,0,4x4 block w:4 h:4,free
15248,1,45.100000,11.700000,0,4x4 block w:4 h:4,free
15249,1,45.300000,11.700000,0,4x4 block w:4 h:4,free
15250,1,45.500000,11.700000,0,4x4 block w:4 h:4,free
15251,1,45.700000,11.700000,0,4x4 block w:4 h:4,free
15252,1,45.900000,11.700000,0,4x4 block w:4 h:4,free
15253,1,46.100000,11.700000,0,4x4 block w:4 h:4,free
15254,1,46.300000,11.700000,0,4x4 block w:4 h:4,free
15255,1,46.500000,11.700000,0,4x4 block w:4 h:4,free
15256,1,46.700000,11.700000,0,4x4 block w:4 h:4,free
15257,1,46.900000,11.700000,0,4x4 block w:4 h:4,free
15258,1,47.100000,11.700000,0,4x4 block w:4 h:4,free
15259,1,47.300000,11.700000,0,4x4 block w:4 h:4,free
15260,1,47.500000,11.700000,0,4x4 block w:4 h:4,obstacle
15261,1,47.700000,11.700000,0,4x4 block w:4 h:4,obstacle
15262,1,47.900000,11.700000,0,4x4 block w:4 h:4,obstacle
15263,1,48.100000,11.700000,0,4x4 block w:4 h:4,obstacle
15264,1,48.300000,11.700000,0,4x4 block w:4 h:4,obstacle
15265,1,48.500000,11.700000,0,4x4 block w:4 h:4,obstacle
15266,1,48.700000,11.700000,0,4x4 block w:4 h:4,obstacle
15267,1,48.900000,11.700000,0,4x4 block w:4 h:4,obstacle
15268,1,49.100000,11.700000,0,4x4 block w:4 h:4,obstacle
15269,1,49.300000,11.700000,0,4x4 block w:4 h:4,obstacle
15270,1,49.500000,11.700000,0,4x4 block w:4 h:4,obstacle
15271,1,49.700000,11.700000,0,4x4 block w:4 h:4,obstacle
15272,1,49.900000,11.700000,0,4x4 block w:4 h:4,obstacle
15273,1,50.100000,11.700000,0,4x4 block w:4 h:4,obstacle
15274,1,50.300000,11.700000,0,4x4 block w:4 h:4,obstacle
15275,1,50.500000,11.700000,0,4x4 block w:4 h:4,obstacle
15276,1,50.700000,11.700000,0,4x4 block w:4 h:4,obstacle
15277,1,50.900000,11.700000,0,4x4 block w:4 h:4,obstacle
15278,1,51.100000,11.700000,0,4x4 block w:4 h:4,obstacle
15279,1,51.300000,11.700000,0,4x4 block w:4 h:4,obstacle
15280,1,51.500000,11.700000,0,4x4 block w:4 h:4,obstacle
15281,1,51.650000,11.700000,0,4x4 block w:2 h:4,obstacle
15282,1,0.100000,11.900000,0,4x4 block w:4 h:4,obstacle
15283,1,0.300000,11.900000,0,4x4 block w:4 h:4,obstacle
15284,1,0.500000,11.900000,0,4x4 block w:4 h:4,obstacle
15285,1,0.700000,11.900000,0,4x4 block w:4 h:4,free
15286,1,0.900000,11.900000,0,4x4 block w:4 h:4,free
15287,1,1.100000,11.900000,0,4x4 block w:4 h:4,free
15288,1,1.300000,11.900000,0,4x4 block w:4 h:4,free
15289,1,1.500000,11.900000,0,4x4 block w:4 h:4,free
15290,1,1.700000,11.900000,0,4x4 block w:4 h:4,free
15291,1,1.900000,11.900000,0,4x4 block w:4 h:4,free
15292,1,2.100000,11.900000,0,4x4 block w:4 h:4,free
15293,1,2.300000,11.900000,0,4x4 block w:4 h:4,free
15294,1,2.500000,11.900000,0,4x4 block w:4 h:4,free
15295,1,2.700000,11.900000,0,4x4 block w:4 h:4,free
15296,1,2.900000,11.900000,0,4x4 block w:4 h:4,free
15297,1,3.100000,11.900000,0,4x4 block w:4 h:4,free
15298,1,3.300000,11.900000,0,4x4 block w:4 h:4,free
15299,1,3.500000,11.900000,0,4x4 block w:4 h:4,free
15300,1,3.700000,11.900000,0,4x4 block w:4 h:4,free
15301,1,3.900000,11.900000,0,4x4 block w:4 h:4,free
15302,1,4.100000,11.900000,0,4x4 block w:4 h:4,free
15303,1,4.300000,11.900000,0,4x4 block w:4 h:4,free
15304,1,4.500000,11.900000,0,4x4 block w:4 h:4,free
15305,1,4.700000,11.900000,0,4x4 block w:4 h:4,free
15306,1,4.900000,11.900000,0,4x4 block w:4 h:4,free
15307,1,5.100000,11.900000,0,4x4 block w:4 h:4,free
15308,1,5.300000,11.900000,0,4x4 block w:4 h:4,free
15309,1,5.500000,11.900000,0,4x4 block w:4 h:4,free
15310,1,5.700000,11.900000,0,4x4 block w:4 h:4,free
15311,1,5.900000,11.900000,0,4x4 block w:4 h:4,free
15312,1,6.100000,11.900000,0,4x4 block w:4 h:4,free
15313,1,6.300000,11.900000,0,4x4 block w:4 h:4,free
15314,1,6.500000,11.900000,0,4x4 block w:4 h:4,free
15315,1,6.700000,11.900000,0,4x4 block w:4 h:4,free
15316,1,6.900000,11.900000,0,4x4 block w:4 h:4,free
15317,1,7.100000,11.900000,0,4x4 block w:4 h:4,free
15318,1,7.300000,11.900000,0,4x4 block w:4 h:4,free
15319,1,7.500000,11.900000,0,4x4 block w:4 h:4,free
15320,1,7.700000,11.900000,0,4x4 block w:4 h:4,free
15321,1,7.900000,11.900000,0,4x4 block w:4 h:4,free
15322,1,8.100000,11.900000,0,4x4 block w:4 h:4,free
15323,1,8.300000,11.900000,0,4x4 block w:4 h:4,free
15324,1,8.500000,11.900000,0,4x4 block w:4 h:4,free
15325,1,8.700000,11.900000,0,4x4 block w:4 h:4,free
15326,1,8.900000,11.900000,0,4x4 block w:4 h:4,free
15327,1,9.100000,11.900000,0,4x4 block w:4 h:4,free
15328,1,9.300000,11.900000,0,4x4 block w:4 h:4,free
15329,1,9.500000,11.900000,0,4x4 block w:4 h:4,free
15330,1,9.700000,11.900000,0,4x4 block w:4 h:4,free
15331,1,9.900000,11.900000,0,4x4 block w:4 h:4,free
15332,1,10.100000,11.900000,0,4x4 block w:4 h:4,free
15333,1,10.300000,11.900000,0,4x4 block w:4 h:4,free
15334,1,10.500000,11.900000,0,4x4 block w:4 h:4,free
15335,1,10.700000,11.900000,0,4x4 block w:4 h:4,free
15336,1,10.900000,11.900000,0,4x4 block w:4 h:4,free
15337,1,11.100000,11.900000,0,4x4 block w:4 h:4,free
15338,1,11.300000,11.900000,0,4x4 block w:4 h:4,free
15339,1,11.500000,11.900000,0,4x4 block w:4 h:4,free
15340,1,11.700000,11.900000,0,4x4 block w:4 h:4,free
15341,1,11.900000,11.900000,0,4x4 block w:4 h:4,free
15342,1,12.100000,11.900000,0,4x4 block w:4 h:4,free
15343,1,12.300000,11.900000,0,4x4 block w:4 h:4,free
15344,1,12.500000,11.900000,0,4x4 block w:4 h:4,free
15345,1,12.700000,11.900000,0,4x4 block w:4 h:4,free
15346,1,12.900000,11.900000,0,4x4 block w:4 h:4,free
15347,1,13.100000,11.900000,0,4x4 block w:4 h:4,free
15348,1,13.300000,11.900000,0,4x4 block w:4 h:4,free
15349,1,13.500000,11.900000,0,4x4 block w:4 h:4,free
15350,1,13.700000,11.900000,0,4x4 block w:4 h:4,free
15351,1,13.900000,11.900000,0,4x4 block w:4 h:4,free
15352,1,14.100000,11.900000,0,4x4 block w:4 h:4,free
15353,1,14.300000,11.900000,0,4x4 block w:4 h:4,free
15354,1,14.500000,11.900000,0,4x4 block w:4 h:4,free
15355,1,14.700000,11.900000,0,4x4 block w:4 h:4,free
15356,1,14.900000,11.900000,0,4x4 block w:4 h:4,free
15357,1,15.100000,11.900000,0,4x4 block w:4 h:4,free
15358,1,15.300000,11.900000,0,4x4 block w:4 h:4,free
15359,1,15.500000,11.900000,0,4x4 block w:4 h:4,free
15360,1,15.700000,11.900000,0,4x4 block w:4 h:4,free
15361,1,15.900000,11.900000,0,4x4 block w:4 h:4,free
15362,1,16.100000,11.900000,0,4x4 block w:4 h:4,free
15363,1,16.300000,11.900000,0,4x4 block w:4 h:4,free
15364,1,16.500000,11.900000,0,4x4 block w:4 h:4,free
15365,1,16.700000,11.900000,0,4x4 block w:4 h:4,free
15366,1,16.900000,11.900000,0,4x4 block w:4 h:4,free
15367,1,17.100000,11.900000,0,4x4 block w:4 h:4,free
15368,1,17.300000,11.900000,0,4x4 block w:4 h:4,free
15369,1,17.500000,11.900000,0,4x4 block w:4 h:4,free
15370,1,17.700000,11.900000,0,4x4 block w:4 h:4,free
15371,1,17.900000,11.900000,0,4x4 block w:4 h:4,free
15372,1,18.100000,11.900000,0,4x4 block w:4 h:4,free
15373,1,18.300000,11.900000,0,4x4 block w:4 h:4,free
15374,1,18.500000,11.900000,0,4x4 block w:4 h:4,free
15375,1,18.700000,11.900000,0,4x4 block w:4 h:4,free
15376,1,18.900000,11.900000,0,4x4 block w:4 h:4,free
15377,1,19.100000,11.900000,0,4x4 block w:4 h:4,free
15378,1,19.300000,11.900000,0,4x4 block w:4 h:4,free
15379,1,19.500000,11.900000,0,4x4 block w:4 h:4,free
15380,1,19.700000,11.900000,0,4x4 block w:4 h:4,free
15381,1,19.900000,11.900000,0,4x4 block w:4 h:4,free
15382,1,20.100000,11.900000,0,4x4 block w:4 h:4,free
15383,1,20.300000,11.900000,0,4x4 block w:4 h:4,free
15384,1,20.500000,11.900000,0,4x4 block w:4 h:4,free
15385,1,20.700000,11.900000,0,4x4 block w:4 h:4,free
15386,1,20.900000,11.900000,0,4x4 block w:4 h:4,free
15387,1,21.100000,11.900000,0,4x4 block w:4 h:4,free
15388,1,21.300000,11.900000,0,4x4 block w:4 h:4,free
15389,1,21.500000,11.900000,0,4x4 block w:4 h:4,free
15390,1,21.700000,11.900000,0,4x4 block w:4 h:4,free
15391,1,21.900000,11.900000,0,4x4 block w:4 h:4,free
15392,1,22.100000,11.900000,0,4x4 block w:4 h:4,free
15393,1,22.300000,11.900000,0,4x4 block w:4 h:4,free
15394,1,22.500000,11.900000,0,4x4 block w:4 h:4,free
15395,1,22.700000,11.900000,0,4x4 block w:4 h:4,free
15396,1,22.900000,11.900000,0,4x4 block w:4 h:4,free
15397,1,23.100000,11.900000,0,4x4 block w:4 h:4,free
15398,1,23.300000,11.900000,0,4x4 block w:4 h:4,free
15399,1,23.500000,11.900000,0,4x4 block w:4 h:4,free
15400,1,23.700000,11.900000,0,4x4 block w:4 h:4,free
15401,1,23.900000,11.900000,0,4x4 block w:4 h:4,free
15402,1,24.100000,11.900000,0,4x4 block w:4 h:4,free
15403,1,24.300000,11.900000,0,4x4 block w:4 h:4,free
15404,1,24.500000,11.900000,0,4x4 block w:4 h:4,free
15405,1,24.700000,11.900000,0,4x4 block w:4 h:4,free
15406,1,24.900000,11.900000,0,4x4 block w:4 h:4,free
15407,1,25.100000,11.900000,0,4x4 block w:4 h:4,free
15408,1,25.300000,11.900000,0,4x4 block w:4 h:4,free
15409,1,25.500000,11.900000,0,4x4 block w:4 h:4,free
15410,1,25.700000,11.900000,0,4x4 block w:4 h:4,free
15411,1,25.900000,11.900000,0,4x4 block w:4 h:4,free
15412,1,26.100000,11.900000,0,4x4 block w:4 h:4,free
15413,1,26.300000,11.900000,0,4x4 block w:4 h:4,free
15414,1,26.500000,11.900000,0,4x4 block w:4 h:4,free
15415,1,26.700000,11.900000,0,4x4 block w:4 h:4,free
15416,1,26.900000,11.900000,0,4x4 block w:4 h:4,free
15417,1,27.100000,11.900000,0,4x4 block w:4 h:4,free
15418,1,27.300000,11.900000,0,4x4 block w:4 h:4,free
15419,1,27.500000,11.900000,0,4x4 block w:4 h:4,free
15420,1,27.700000,11.900000,0,4x4 block w:4 h:4,free
15421,1,27.900000,11.900000,0,4x4 block w:4 h:4,free
15422,1,28.100000,11.900000,0,4x4 block w:4 h:4,free
15423,1,28.300000,11.900000,0,4x4 block w:4 h:4,free
15424,1,28.500000,11.900000,0,4x4 block w:4 h:4,free
15425,1,28.700000,11.900000,0,4x4 block w:4 h:4,free
15426,1,28.900000,11.900000,0,4x4 block w:4 h:4,free
15427,1,29.100000,11.900000,0,4x4 block w:4 h:4,free
15428,1,29.300000,11.900000,0,4x4 block w:4 h:4,free
15429,1,29.500000,11.900000,0,4x4 block w:4 h:4,free
15430,1,29.700000,11.900000,0,4x4 block w:4 h:4,free
15431,1,29.900000,11.900000,0,4x4 block w:4 h:4,free
15432,1,30.100000,11.900000,0,4x4 block w:4 h:4,free
15433,1,30.300000,11.900000,0,4x4 block w:4 h:4,free
15434,1,30.500000,11.900000,0,4x4 block w:4 h:4,free
15435,1,30.700000,11.900000,0,4x4 block w:4 h:4,free
15436,1,30.900000,11.900000,0,4x4 block w:4 h:4,free
15437,1,31.100000,11.900000,0,4x4 block w:4 h:4,free
15438,1,31.300000,11.900000,0,4x4 block w:4 h:4,free
15439,1,31.500000,11.900000,0,4x4 block w:4 h:4,free
15440,1,31.700000,11.900000,0,4x4 block w:4 h:4,free
15441,1,31.900000,11.900000,0,4x4 block w:4 h:4,free
15442,1,32.100000,11.900000,0,4x4 block w:4 h:4,free
15443,1,32.300000,11.900000,0,4x4 block w:4 h:4,free
15444,1,32.500000,11.900000,0,4x4 block w:4 h:4,free
15445,1,32.700000,11.900000,0,4x4 block w:4 h:4,free
15446,1,32.900000,11.900000,0,4x4 block w:4 h:4,free
15447,1,33.100000,11.900000,0,4x4 block w:4 h:4,free
15448,1,33.300000,11.900000,0,4x4 block w:4 h:4,free
15449,1,33.500000,11.900000,0,4x4 block w:4 h:4,free
15450,1,33.700000,11.900000,0,4x4 block w:4 h:4,free
15451,1,33.900000,11.900000,0,4x4 block w:4 h:4,free
15452,1,34.100000,11.900000,0,4x4 block w:4 h:4,free
15453,1,34.300000,11.900000,0,4x4 block w:4 h:4,free
15454,1,34.500000,11.900000,0,4x4 block w:4 h:4,free
15455,1,34.700000,11.900000,0,4x4 block w:4 h:4,free
15456,1,34.900000,11.900000,0,4x4 block w:4 h:4,free
15457,1,35.100000,11.900000,0,4x4 block w:4 h:4,free
15458,1,35.300000,11.900000,0,4x4 block w:4 h:4,free
15459,1,35.500000,11.900000,0,4x4 block w:4 h:4,free
15460,1,35.700000,11.900000,0,4x4 block w:4 h:4,free
15461,1,35.900000,11.900000,0,4x4 block w:4 h:4,free
15462,1,36.100000,11.900000,0,4x4 block w:4 h:4,free
15463,1,36.300000,11.900000,0,4x4 block w:4 h:4,free
15464,1,36.500000,11.900000,0,4x4 block w:4 h:4,free
15465,1,36.700000,11.900000,0,4x4 block w:4 h:4,free
15466,1,36.900000,11.900000,0,4x4 block w:4 h:4,free
15467,1,37.100000,11.900000,0,4x4 block w:4 h:4,free
15468,1,37.300000,11.900000,0,4x4 block w:4 h:4,free
15469,1,37.500000,11.900000,0,4x4 block w:4 h:4,free
15470,1,37.700000,11.900000,0,4x4 block w:4 h:4,free
15471,1,37.900000,11.900000,0,4x4 block w:4 h:4,free
15472,1,38.100000,11.900000,0,4x4 block w:4 h:4,free
15473,1,38.300000,11.900000,0,4x4 block w:4 h:4,free
15474,1,38.500000,11.900000,0,4x4 block w:4 h:4,free
15475,1,38.700000,11.900000,0,4x4 block w:4 h:4,free
15476,1,38.900000,11.900000,0,4x4 block w:4 h:4,free
15477,1,39.100000,11.900000,0,4x4 block w:4 h:4,free
15478,1,39.300000,11.900000,0,4x4 block w:4 h:4,free
15479,1,39.500000,11.900000,0,4x4 block w:4 h:4,free
15480,1,39.700000,11.900000,0,4x4 block w:4 h:4,free
15481,1,39.900000,11.900000,0,4x4 block w:4 h:4,free
15482,1,40.100000,11.900000,0,4x4 block w:4 h:4,free
15483,1,40.300000,11.900000,0,4x4 block w:4 h:4,free
15484,1,40.500000,11.900000,0,4x4 block w:4 h:4,free
15485,1,40.700000,11.900000,0,4x4 block w:4 h:4,free
15486,1,40.900000,11.900000,0,4x4 block w:4 h:4,free
15487,1,41.100000,11.900000,0,4x4 block w:4 h:4,free
15488,1,41.300000,11.900000,0,4x4 block w:4 h:4,free
15489,1,41.500000,11.900000,0,4x4 block w:4 h:4,free
15490,1,41.700000,11.900000,0,4x4 block w:4 h:4,free
15491,1,41.900000,11.900000,0,4x4 block w:4 h:4,free
15492,1,42.100000,11.900000,0,4x4 block w:4 h:4,free
15493,1,42.300000,11.900000,0,4x4 block w:4 h:4,free
15494,1,42.500000,11.900000,0,4x4 block w:4 h:4,free
15495,1,42.700000,11.900000,0,4x4 block w:4 h:4,free
15496,1,42.900000,11.900000,0,4x4 block w:4 h:4,free
15497,1,43.100000,11.900000,0,4x4 block w:4 h:4,free
15498,1,43.300000,11.900000,0,4x4 block w:4 h:4,free
15499,1,43.500000,11.900000,0,4x4 block w:4 h:4,free
15500,1,43.700000,11.900000,0,4x4 block w:4 h:4,free
15501,1,43.900000,11.900000,0,4x4 block w:4 h:4,free
15502,1,44.100000,11.900000,0,4x4 block w:4 h:4,free
15503,1,44.300000,11.900000,0,4x4 block w:4 h:4,free
15504,1,44.500000,11.900000,0,4x4 block w:4 h:4,free
15505,1,44.700000,11.900000,0,4x4 block w:4 h:4,free
15506,1,44.900000,11.900000,0,4x4 block w:4 h:4,free
15507,1,45.100000,11.900000,0,4x4 block w:4 h:4,free
15508,1,45.300000,11.900000,0,4x4 block w:4 h:4,free
15509,1,45.500000,11.900000,0,4x4 block w:4 h:4,free
15510,1,45.700000,11.900000,0,4x4 block w:4 h:4,free
15511,1,45.900000,11.900000,0,4x4 block w:4 h:4,free
15512,1,46.100000,11.900000,0,4x4 block w:4 h:4,free
15513,1,46.300000,11.900000,0,4x4 block w:4 h:4,free
15514,1,46.500000,11.900000,0,4x4 block w:4 h:4,free
15515,1,46.700000,11.900000,0,4x4 block w:4 h:4,free
15516,1,46.900000,11.900000,0,4x4 block w:4 h:4,free
15517,1,47.100000,11.900000,0,4x4 block w:4 h:4,free
15518,1,47.300000,11.900000,0,4x4 block w:4 h:4,free
15519,1,47.500000,11.900000,0,4x4 block w:4 h:4,obstacle
15520,1,47.700000,11.900000,0,4x4 block w:4 h:4,obstacle
15521,1,47.900000,11.900000,0,4x4 block w:4 h:4,obstacle
15522,1,48.100000,11.900000,0,4x4 block w:4 h:4,obstacle
15523,1,48.300000,11.900000,0,4x4 block w:4 h:4,obstacle
15524,1,48.500000,11.900000,0,4x4 block w:4 h:4,obstacle
15525,1,48.700000,11.900000,0,4x4 block w:4 h:4,obstacle
15526,1,48.900000,11.900000,0,4x4 block w:4 h:4,obstacle
15527,1,49.100000,11.900000,0,4x4 block w:4 h:4,obstacle
15528,1,49.300000,11.900000,0,4x4 block w:4 h:4,obstacle
15529,1,49.500000,11.900000,0,4x4 block w:4 h:4,obstacle
15530,1,49.700000,11.900000,0,4x4 block w:4 h:4,obstacle
15531,1,49.900000,11.900000,0,4x4 block w:4 h:4,obstacle
15532,1,50.100000,11.900000,0,4x4 block w:4 h:4,obstacle
15533,1,50.300000,11.900000,0,4x4 block w:4 h:4,obstacle
15534,1,50.500000,11.900000,0,4x4 block w:4 h:4,obstacle
15535,1,50.700000,11.900000,0,4x4 block w:4 h:4,obstacle
15536,1,50.900000,11.900000,0,4x4 block w:4 h:4,obstacle
15537,1,51.100000,11.900000,0,4x4 block w:4 h:4,obstacle
15538,1,51.300000,11.900000,0,4x4 block w:4 h:4,obstacle
15539,1,51.500000,11.900000,0,4x4 block w:4 h:4,obstacle
15540,1,51.650000,11.900000,0,4x4 block w:2 h:4,obstacle
15541,1,0.100000,12.100000,0,4x4 block w:4 h:4,obstacle
15542,1,0.300000,12.100000,0,4x4 block w:4 h:4,obstacle
15543,1,0.500000,12.100000,0,4x4 block w:4 h:4,obstacle
15544,1,0.700000,12.100000,0,4x4 block w:4 h:4,free
15545,1,0.900000,12.100000,0,4x4 block w:4 h:4,free
15546,1,1.100000,12.100000,0,4x4 block w:4 h:4,free
15547,1,1.300000,12.100000,0,4x4 block w:4 h:4,free
15548,1,1.500000,12.100000,0,4x4 block w:4 h:4,free
15549,1,1.700000,12.100000,0,4x4 block w:4 h:4,free
15550,1,1.900000,12.100000,0,4x4 block w:4 h:4,free
15551,1,2.100000,12.100000,0,4x4 block w:4 h:4,free
15552,1,2.300000,12.100000,0,4x4 block w:4 h:4,free
